service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
28257636,0,0,0,0,0,1,0,20221231,20221231
28257639,0,0,0,0,0,1,0,20221231,20221231
28257642,0,0,0,0,0,1,0,20221231,20221231
28257645,0,0,0,0,0,1,0,20221231,20221231
28257648,0,0,0,0,0,1,0,20221231,20221231
28257651,0,0,0,0,0,1,0,20221231,20221231
28257654,0,0,0,0,0,1,0,20221231,20221231
28257657,0,0,0,0,0,1,0,20221231,20221231
28257660,0,0,0,0,0,1,0,20221231,20221231
28257663,0,0,0,0,0,1,0,20221231,20221231
28257666,0,0,0,0,0,1,0,20221231,20221231
28257669,0,0,0,0,0,1,0,20221231,20221231
28257672,0,0,0,0,0,1,0,20221231,20221231
28257675,0,0,0,0,0,1,0,20221231,20221231
28257678,0,0,0,0,0,1,0,20221231,20221231
28257681,0,0,0,0,0,1,0,20221231,20221231
28258057,0,0,0,0,0,0,0,20220110,20221231
28258048,0,0,0,0,0,0,0,20220110,20221231
28258049,0,0,0,0,0,0,0,20220110,20221231
28258050,0,0,0,0,0,0,0,20220110,20221231
28258051,0,0,0,0,0,0,0,20220110,20221231
28258053,0,0,0,0,0,0,0,20220110,20221231
28258052,0,0,0,0,0,0,0,20220110,20221231
28258054,0,0,0,0,0,0,0,20220110,20221231
28258055,0,0,0,0,0,0,0,20220110,20221231
28258056,0,0,0,0,0,0,0,20220110,20221231
28258060,0,0,0,0,0,0,0,20220110,20221231
28258058,0,0,0,0,0,0,0,20220110,20221231
28258064,0,0,0,0,0,0,0,20220110,20221231
28258059,0,0,0,0,0,0,0,20220110,20221231
28258061,0,0,0,0,0,0,0,20220110,20221231
28258062,0,0,0,0,0,0,0,20220110,20221231
28258063,0,0,0,0,0,0,0,20220110,20221231
28258065,0,0,0,0,0,0,0,20220110,20221231
28258074,0,0,0,0,0,0,0,20220110,20221231
28258066,0,0,0,0,0,0,0,20220110,20221231
28258067,0,0,0,0,0,0,0,20220110,20221231
28258068,0,0,0,0,0,0,0,20220110,20221231
28258069,0,0,0,0,0,0,0,20220110,20221231
28258070,0,0,0,0,0,0,0,20220110,20221231
28258071,0,0,0,0,0,0,0,20220110,20221231
28258072,0,0,0,0,0,0,0,20220110,20221231
28258073,0,0,0,0,0,0,0,20220110,20221231
28258075,0,0,0,0,0,0,0,20220110,20221231
28258076,0,0,0,0,0,0,0,20220110,20221231
28232680,0,0,0,0,0,0,0,20220110,20221231
28232681,0,0,0,0,0,0,0,20220110,20221231
28232682,0,0,0,0,0,0,0,20220110,20221231
28232683,0,0,0,0,0,0,0,20220110,20221231
28239632,0,0,0,0,0,0,0,20220110,20221231
28239633,0,0,0,0,0,0,0,20220110,20221231
28239622,0,0,0,0,0,1,0,20221231,20221231
28239625,0,0,0,0,0,1,0,20221231,20221231
28262734,0,0,0,0,0,1,0,20221231,20221231
28262728,0,0,0,0,0,1,0,20221231,20221231
28262731,0,0,0,0,0,1,0,20221231,20221231
28281380,0,0,0,0,0,0,0,20220110,20221231
28281381,0,0,0,0,0,0,0,20220110,20221231
28281382,0,0,0,0,0,0,0,20220110,20221231
28281383,0,0,0,0,0,0,0,20220110,20221231
28281384,0,0,0,0,0,0,0,20220110,20221231
28281385,0,0,0,0,0,0,0,20220110,20221231
28281386,0,0,0,0,0,0,0,20220110,20221231
28281387,0,0,0,0,0,0,0,20220110,20221231
28281388,0,0,0,0,0,0,0,20220110,20221231
28281389,0,0,0,0,0,0,0,20220110,20221231
28281390,0,0,0,0,0,0,0,20220110,20221231
28281032,0,0,0,0,0,1,0,20221231,20221231
28281035,0,0,0,0,0,1,0,20221231,20221231
28281038,0,0,0,0,0,1,0,20221231,20221231
28281041,0,0,0,0,0,1,0,20221231,20221231
28281044,0,0,0,0,0,1,0,20221231,20221231
28281047,0,0,0,0,0,1,0,20221231,20221231
28281050,0,0,0,0,0,1,0,20221231,20221231
28281053,0,0,0,0,0,1,0,20221231,20221231
28281056,0,0,0,0,0,1,0,20221231,20221231
28281059,0,0,0,0,0,1,0,20221231,20221231
28281062,0,0,0,0,0,1,0,20221231,20221231
28247023,0,0,0,0,0,0,0,20220110,20221231
28247024,0,0,0,0,0,0,0,20220110,20221231
28247013,0,0,0,0,0,1,0,20221231,20221231
28247016,0,0,0,0,0,1,0,20221231,20221231
28282279,0,0,0,0,0,1,0,20221231,20221231
28282327,0,0,0,0,0,1,0,20221231,20221231
28282336,0,0,0,0,0,1,0,20221231,20221231
28282342,0,0,0,0,0,1,0,20221231,20221231
28282345,0,0,0,0,0,1,0,20221231,20221231
28282702,0,0,0,0,0,0,0,20220110,20221231
28282673,0,0,0,0,0,0,0,20220110,20221231
28282680,0,0,0,0,0,0,0,20220110,20221231
28282679,0,0,0,0,0,0,0,20220110,20221231
28282683,0,0,0,0,0,0,0,20220110,20221231
28282285,0,0,0,0,0,1,0,20221231,20221231
28282672,0,0,0,0,0,0,0,20220110,20221231
28282674,0,0,0,0,0,0,0,20220110,20221231
28282676,0,0,0,0,0,0,0,20220110,20221231
28282678,0,0,0,0,0,0,0,20220110,20221231
28282681,0,0,0,0,0,0,0,20220110,20221231
28282288,0,0,0,0,0,1,0,20221231,20221231
28282703,0,0,0,0,0,0,0,20220110,20221231
28282294,0,0,0,0,0,1,0,20221231,20221231
28282698,0,0,0,0,0,0,0,20220110,20221231
28282692,0,0,0,0,0,0,0,20220110,20221231
28282694,0,0,0,0,0,0,0,20220110,20221231
28282696,0,0,0,0,0,0,0,20220110,20221231
28282675,0,0,0,0,0,0,0,20220110,20221231
28282297,0,0,0,0,0,1,0,20221231,20221231
28282282,0,0,0,0,0,1,0,20221231,20221231
28282682,0,0,0,0,0,0,0,20220110,20221231
28282684,0,0,0,0,0,0,0,20220110,20221231
28282686,0,0,0,0,0,0,0,20220110,20221231
28282697,0,0,0,0,0,0,0,20220110,20221231
28282695,0,0,0,0,0,0,0,20220110,20221231
28282688,0,0,0,0,0,0,0,20220110,20221231
28282691,0,0,0,0,0,0,0,20220110,20221231
28282701,0,0,0,0,0,0,0,20220110,20221231
28282303,0,0,0,0,0,1,0,20221231,20221231
28282677,0,0,0,0,0,0,0,20220110,20221231
28282306,0,0,0,0,0,1,0,20221231,20221231
28282291,0,0,0,0,0,1,0,20221231,20221231
28282312,0,0,0,0,0,1,0,20221231,20221231
28282685,0,0,0,0,0,0,0,20220110,20221231
28282700,0,0,0,0,0,0,0,20220110,20221231
28282689,0,0,0,0,0,0,0,20220110,20221231
28282693,0,0,0,0,0,0,0,20220110,20221231
28282315,0,0,0,0,0,1,0,20221231,20221231
28282300,0,0,0,0,0,1,0,20221231,20221231
28282321,0,0,0,0,0,1,0,20221231,20221231
28282324,0,0,0,0,0,1,0,20221231,20221231
28282309,0,0,0,0,0,1,0,20221231,20221231
28282330,0,0,0,0,0,1,0,20221231,20221231
28282333,0,0,0,0,0,1,0,20221231,20221231
28282318,0,0,0,0,0,1,0,20221231,20221231
28282339,0,0,0,0,0,1,0,20221231,20221231
28282687,0,0,0,0,0,0,0,20220110,20221231
28282706,0,0,0,0,0,0,0,20220110,20221231
28282690,0,0,0,0,0,0,0,20220110,20221231
28282699,0,0,0,0,0,0,0,20220110,20221231
28282704,0,0,0,0,0,0,0,20220110,20221231
28282705,0,0,0,0,0,0,0,20220110,20221231
28290148,0,0,0,0,0,1,0,20221231,20221231
28290151,0,0,0,0,0,1,0,20221231,20221231
28290133,0,0,0,0,0,1,0,20221231,20221231
28290142,0,0,0,0,0,1,0,20221231,20221231
28290145,0,0,0,0,0,1,0,20221231,20221231
28290471,0,0,0,0,0,0,0,20220110,20221231
28290472,0,0,0,0,0,0,0,20220110,20221231
28290470,0,0,0,0,0,0,0,20220110,20221231
28290477,0,0,0,0,0,0,0,20220110,20221231
28290502,0,0,0,0,0,0,0,20220110,20221231
28290480,0,0,0,0,0,0,0,20220110,20221231
28290475,0,0,0,0,0,0,0,20220110,20221231
28290483,0,0,0,0,0,0,0,20220110,20221231
28290488,0,0,0,0,0,0,0,20220110,20221231
28290091,0,0,0,0,0,1,0,20221231,20221231
28290118,0,0,0,0,0,1,0,20221231,20221231
28290094,0,0,0,0,0,1,0,20221231,20221231
28290468,0,0,0,0,0,0,0,20220110,20221231
28290485,0,0,0,0,0,0,0,20220110,20221231
28290481,0,0,0,0,0,0,0,20220110,20221231
28290489,0,0,0,0,0,0,0,20220110,20221231
28290493,0,0,0,0,0,0,0,20220110,20221231
28290497,0,0,0,0,0,0,0,20220110,20221231
28290100,0,0,0,0,0,1,0,20221231,20221231
28290473,0,0,0,0,0,0,0,20220110,20221231
28290486,0,0,0,0,0,0,0,20220110,20221231
28290490,0,0,0,0,0,0,0,20220110,20221231
28290103,0,0,0,0,0,1,0,20221231,20221231
28290088,0,0,0,0,0,1,0,20221231,20221231
28290487,0,0,0,0,0,0,0,20220110,20221231
28290109,0,0,0,0,0,1,0,20221231,20221231
28290127,0,0,0,0,0,1,0,20221231,20221231
28290112,0,0,0,0,0,1,0,20221231,20221231
28290097,0,0,0,0,0,1,0,20221231,20221231
28290474,0,0,0,0,0,0,0,20220110,20221231
28290469,0,0,0,0,0,0,0,20220110,20221231
28290476,0,0,0,0,0,0,0,20220110,20221231
28290484,0,0,0,0,0,0,0,20220110,20221231
28290106,0,0,0,0,0,1,0,20221231,20221231
28290121,0,0,0,0,0,1,0,20221231,20221231
28290479,0,0,0,0,0,0,0,20220110,20221231
28290115,0,0,0,0,0,1,0,20221231,20221231
28290130,0,0,0,0,0,1,0,20221231,20221231
28290136,0,0,0,0,0,1,0,20221231,20221231
28290139,0,0,0,0,0,1,0,20221231,20221231
28290124,0,0,0,0,0,1,0,20221231,20221231
28290482,0,0,0,0,0,0,0,20220110,20221231
28290478,0,0,0,0,0,0,0,20220110,20221231
28290492,0,0,0,0,0,0,0,20220110,20221231
28290496,0,0,0,0,0,0,0,20220110,20221231
28290494,0,0,0,0,0,0,0,20220110,20221231
28290491,0,0,0,0,0,0,0,20220110,20221231
28290499,0,0,0,0,0,0,0,20220110,20221231
28290500,0,0,0,0,0,0,0,20220110,20221231
28290495,0,0,0,0,0,0,0,20220110,20221231
28290501,0,0,0,0,0,0,0,20220110,20221231
28290498,0,0,0,0,0,0,0,20220110,20221231
28290503,0,0,0,0,0,0,0,20220110,20221231
28217621,0,0,0,0,0,0,0,20220110,20221231
28217622,0,0,0,0,0,0,0,20220110,20221231
28217623,0,0,0,0,0,0,0,20220110,20221231
28217624,0,0,0,0,0,0,0,20220110,20221231
28217599,0,0,0,0,0,1,0,20221231,20221231
28217602,0,0,0,0,0,1,0,20221231,20221231
28217605,0,0,0,0,0,1,0,20221231,20221231
28217608,0,0,0,0,0,1,0,20221231,20221231
28222995,0,0,0,0,0,1,0,20221231,20221231
28222998,0,0,0,0,0,1,0,20221231,20221231
28223001,0,0,0,0,0,1,0,20221231,20221231
28223004,0,0,0,0,0,1,0,20221231,20221231
28223007,0,0,0,0,0,1,0,20221231,20221231
28223010,0,0,0,0,0,1,0,20221231,20221231
28223013,0,0,0,0,0,1,0,20221231,20221231
28242169,0,0,0,0,0,0,0,20220110,20221231
28242170,0,0,0,0,0,0,0,20220110,20221231
28242171,0,0,0,0,0,0,0,20220110,20221231
28242172,0,0,0,0,0,0,0,20220110,20221231
28253159,0,0,0,0,0,1,0,20221231,20221231
28253162,0,0,0,0,0,1,0,20221231,20221231
28253165,0,0,0,0,0,1,0,20221231,20221231
28253168,0,0,0,0,0,1,0,20221231,20221231
28253171,0,0,0,0,0,1,0,20221231,20221231
28253174,0,0,0,0,0,1,0,20221231,20221231
28253177,0,0,0,0,0,1,0,20221231,20221231
28253180,0,0,0,0,0,1,0,20221231,20221231
28253183,0,0,0,0,0,1,0,20221231,20221231
28253186,0,0,0,0,0,1,0,20221231,20221231
28253189,0,0,0,0,0,1,0,20221231,20221231
28253192,0,0,0,0,0,1,0,20221231,20221231
28253195,0,0,0,0,0,1,0,20221231,20221231
28233878,0,0,0,0,0,0,0,20220110,20221231
28233879,0,0,0,0,0,0,0,20220110,20221231
28233880,0,0,0,0,0,0,0,20220110,20221231
28228868,0,0,0,0,0,1,0,20221231,20221231
28228871,0,0,0,0,0,1,0,20221231,20221231
28228874,0,0,0,0,0,1,0,20221231,20221231
28228877,0,0,0,0,0,1,0,20221231,20221231
28228880,0,0,0,0,0,1,0,20221231,20221231
28280259,0,0,0,0,0,0,0,20220110,20221231
28280260,0,0,0,0,0,0,0,20220110,20221231
28280261,0,0,0,0,0,0,0,20220110,20221231
28280262,0,0,0,0,0,0,0,20220110,20221231
28280263,0,0,0,0,0,0,0,20220110,20221231
28280264,0,0,0,0,0,0,0,20220110,20221231
28280265,0,0,0,0,0,0,0,20220110,20221231
28280266,0,0,0,0,0,0,0,20220110,20221231
28280267,0,0,0,0,0,0,0,20220110,20221231
28280268,0,0,0,0,0,0,0,20220110,20221231
28279931,0,0,0,0,0,1,0,20221231,20221231
28279934,0,0,0,0,0,1,0,20221231,20221231
28279937,0,0,0,0,0,1,0,20221231,20221231
28279940,0,0,0,0,0,1,0,20221231,20221231
28279943,0,0,0,0,0,1,0,20221231,20221231
28279946,0,0,0,0,0,1,0,20221231,20221231
28224920,0,0,0,0,0,1,0,20221231,20221231
28224923,0,0,0,0,0,1,0,20221231,20221231
28250760,0,0,0,0,0,1,0,20221231,20221231
28250763,0,0,0,0,0,1,0,20221231,20221231
28250766,0,0,0,0,0,1,0,20221231,20221231
28244545,0,0,0,0,0,1,0,20221231,20221231
28244548,0,0,0,0,0,1,0,20221231,20221231
28244551,0,0,0,0,0,1,0,20221231,20221231
28244554,0,0,0,0,0,1,0,20221231,20221231
28244557,0,0,0,0,0,1,0,20221231,20221231
28244560,0,0,0,0,0,1,0,20221231,20221231
28244563,0,0,0,0,0,1,0,20221231,20221231
28244566,0,0,0,0,0,1,0,20221231,20221231
28244569,0,0,0,0,0,1,0,20221231,20221231
28245192,0,0,0,0,0,0,0,20220110,20221231
28245201,0,0,0,0,0,0,0,20220110,20221231
28245168,0,0,0,0,0,0,0,20220110,20221231
28245170,0,0,0,0,0,0,0,20220110,20221231
28245171,0,0,0,0,0,0,0,20220110,20221231
28245203,0,0,0,0,0,0,0,20220110,20221231
28245173,0,0,0,0,0,0,0,20220110,20221231
28245167,0,0,0,0,0,0,0,20220110,20221231
28245189,0,0,0,0,0,0,0,20220110,20221231
28245184,0,0,0,0,0,0,0,20220110,20221231
28245174,0,0,0,0,0,0,0,20220110,20221231
28245181,0,0,0,0,0,0,0,20220110,20221231
28245198,0,0,0,0,0,0,0,20220110,20221231
28245169,0,0,0,0,0,0,0,20220110,20221231
28245199,0,0,0,0,0,0,0,20220110,20221231
28245182,0,0,0,0,0,0,0,20220110,20221231
28245172,0,0,0,0,0,0,0,20220110,20221231
28245191,0,0,0,0,0,0,0,20220110,20221231
28245183,0,0,0,0,0,0,0,20220110,20221231
28245179,0,0,0,0,0,0,0,20220110,20221231
28245175,0,0,0,0,0,0,0,20220110,20221231
28245187,0,0,0,0,0,0,0,20220110,20221231
28245176,0,0,0,0,0,0,0,20220110,20221231
28245194,0,0,0,0,0,0,0,20220110,20221231
28245197,0,0,0,0,0,0,0,20220110,20221231
28245177,0,0,0,0,0,0,0,20220110,20221231
28245188,0,0,0,0,0,0,0,20220110,20221231
28245185,0,0,0,0,0,0,0,20220110,20221231
28245190,0,0,0,0,0,0,0,20220110,20221231
28245178,0,0,0,0,0,0,0,20220110,20221231
28245180,0,0,0,0,0,0,0,20220110,20221231
28245186,0,0,0,0,0,0,0,20220110,20221231
28245193,0,0,0,0,0,0,0,20220110,20221231
28245195,0,0,0,0,0,0,0,20220110,20221231
28245196,0,0,0,0,0,0,0,20220110,20221231
28245200,0,0,0,0,0,0,0,20220110,20221231
28245202,0,0,0,0,0,0,0,20220110,20221231
28245166,0,0,0,0,0,0,0,20220110,20221231
28270567,0,0,0,0,0,0,0,20220110,20221231
28270568,0,0,0,0,0,0,0,20220110,20221231
28270569,0,0,0,0,0,0,0,20220110,20221231
28270570,0,0,0,0,0,0,0,20220110,20221231
28270571,0,0,0,0,0,0,0,20220110,20221231
28270572,0,0,0,0,0,0,0,20220110,20221231
28270573,0,0,0,0,0,0,0,20220110,20221231
28270574,0,0,0,0,0,0,0,20220110,20221231
28270575,0,0,0,0,0,0,0,20220110,20221231
28270576,0,0,0,0,0,0,0,20220110,20221231
28270577,0,0,0,0,0,0,0,20220110,20221231
28270086,0,0,0,0,0,1,0,20221231,20221231
28270089,0,0,0,0,0,1,0,20221231,20221231
28270092,0,0,0,0,0,1,0,20221231,20221231
28270095,0,0,0,0,0,1,0,20221231,20221231
28270098,0,0,0,0,0,1,0,20221231,20221231
28270101,0,0,0,0,0,1,0,20221231,20221231
28270104,0,0,0,0,0,1,0,20221231,20221231
28270107,0,0,0,0,0,1,0,20221231,20221231
28270110,0,0,0,0,0,1,0,20221231,20221231
28270113,0,0,0,0,0,1,0,20221231,20221231
28270116,0,0,0,0,0,1,0,20221231,20221231
28270119,0,0,0,0,0,1,0,20221231,20221231
28270122,0,0,0,0,0,1,0,20221231,20221231
28270125,0,0,0,0,0,1,0,20221231,20221231
28270128,0,0,0,0,0,1,0,20221231,20221231
28270131,0,0,0,0,0,1,0,20221231,20221231
28270134,0,0,0,0,0,1,0,20221231,20221231
28263085,0,0,0,0,0,0,0,20220110,20221231
28263086,0,0,0,0,0,0,0,20220110,20221231
28263087,0,0,0,0,0,0,0,20220110,20221231
28263088,0,0,0,0,0,0,0,20220110,20221231
28263048,0,0,0,0,0,1,0,20221231,20221231
28263051,0,0,0,0,0,1,0,20221231,20221231
28263054,0,0,0,0,0,1,0,20221231,20221231
28263057,0,0,0,0,0,1,0,20221231,20221231
28263060,0,0,0,0,0,1,0,20221231,20221231
28263063,0,0,0,0,0,1,0,20221231,20221231
28263066,0,0,0,0,0,1,0,20221231,20221231
28263069,0,0,0,0,0,1,0,20221231,20221231
28263072,0,0,0,0,0,1,0,20221231,20221231
28263304,0,0,0,0,0,1,0,20221231,20221231
28263286,0,0,0,0,0,1,0,20221231,20221231
28263886,0,0,0,0,0,0,0,20220110,20221231
28263289,0,0,0,0,0,1,0,20221231,20221231
28263887,0,0,0,0,0,0,0,20220110,20221231
28263292,0,0,0,0,0,1,0,20221231,20221231
28263888,0,0,0,0,0,0,0,20220110,20221231
28263893,0,0,0,0,0,0,0,20220110,20221231
28263295,0,0,0,0,0,1,0,20221231,20221231
28263889,0,0,0,0,0,0,0,20220110,20221231
28263298,0,0,0,0,0,1,0,20221231,20221231
28263890,0,0,0,0,0,0,0,20220110,20221231
28263906,0,0,0,0,0,0,0,20220110,20221231
28263301,0,0,0,0,0,1,0,20221231,20221231
28263891,0,0,0,0,0,0,0,20220110,20221231
28263892,0,0,0,0,0,0,0,20220110,20221231
28263307,0,0,0,0,0,1,0,20221231,20221231
28263897,0,0,0,0,0,0,0,20220110,20221231
28263310,0,0,0,0,0,1,0,20221231,20221231
28263894,0,0,0,0,0,0,0,20220110,20221231
28263903,0,0,0,0,0,0,0,20220110,20221231
28263915,0,0,0,0,0,0,0,20220110,20221231
28263313,0,0,0,0,0,1,0,20221231,20221231
28263895,0,0,0,0,0,0,0,20220110,20221231
28263316,0,0,0,0,0,1,0,20221231,20221231
28263896,0,0,0,0,0,0,0,20220110,20221231
28263319,0,0,0,0,0,1,0,20221231,20221231
28263325,0,0,0,0,0,1,0,20221231,20221231
28263898,0,0,0,0,0,0,0,20220110,20221231
28263328,0,0,0,0,0,1,0,20221231,20221231
28263899,0,0,0,0,0,0,0,20220110,20221231
28263331,0,0,0,0,0,1,0,20221231,20221231
28263900,0,0,0,0,0,0,0,20220110,20221231
28263334,0,0,0,0,0,1,0,20221231,20221231
28263322,0,0,0,0,0,1,0,20221231,20221231
28263901,0,0,0,0,0,0,0,20220110,20221231
28263337,0,0,0,0,0,1,0,20221231,20221231
28263902,0,0,0,0,0,0,0,20220110,20221231
28263340,0,0,0,0,0,1,0,20221231,20221231
28263343,0,0,0,0,0,1,0,20221231,20221231
28263904,0,0,0,0,0,0,0,20220110,20221231
28263346,0,0,0,0,0,1,0,20221231,20221231
28263905,0,0,0,0,0,0,0,20220110,20221231
28263349,0,0,0,0,0,1,0,20221231,20221231
28263909,0,0,0,0,0,0,0,20220110,20221231
28263352,0,0,0,0,0,1,0,20221231,20221231
28263907,0,0,0,0,0,0,0,20220110,20221231
28263358,0,0,0,0,0,1,0,20221231,20221231
28263908,0,0,0,0,0,0,0,20220110,20221231
28263361,0,0,0,0,0,1,0,20221231,20221231
28263364,0,0,0,0,0,1,0,20221231,20221231
28263910,0,0,0,0,0,0,0,20220110,20221231
28263355,0,0,0,0,0,1,0,20221231,20221231
28263911,0,0,0,0,0,0,0,20220110,20221231
28263367,0,0,0,0,0,1,0,20221231,20221231
28263912,0,0,0,0,0,0,0,20220110,20221231
28263913,0,0,0,0,0,0,0,20220110,20221231
28263373,0,0,0,0,0,1,0,20221231,20221231
28263916,0,0,0,0,0,0,0,20220110,20221231
28263370,0,0,0,0,0,1,0,20221231,20221231
28263914,0,0,0,0,0,0,0,20220110,20221231
28288090,0,0,0,0,0,0,0,20220110,20221231
28288091,0,0,0,0,0,0,0,20220110,20221231
28288092,0,0,0,0,0,0,0,20220110,20221231
28288095,0,0,0,0,0,0,0,20220110,20221231
28288093,0,0,0,0,0,0,0,20220110,20221231
28288094,0,0,0,0,0,0,0,20220110,20221231
28288096,0,0,0,0,0,0,0,20220110,20221231
28288089,0,0,0,0,0,0,0,20220110,20221231
28288097,0,0,0,0,0,0,0,20220110,20221231
28243674,0,0,0,0,0,1,0,20221231,20221231
28243707,0,0,0,0,0,1,0,20221231,20221231
28243713,0,0,0,0,0,1,0,20221231,20221231
28243722,0,0,0,0,0,1,0,20221231,20221231
28243662,0,0,0,0,0,1,0,20221231,20221231
28244221,0,0,0,0,0,0,0,20220110,20221231
28243668,0,0,0,0,0,1,0,20221231,20221231
28243659,0,0,0,0,0,1,0,20221231,20221231
28244222,0,0,0,0,0,0,0,20220110,20221231
28244224,0,0,0,0,0,0,0,20220110,20221231
28244228,0,0,0,0,0,0,0,20220110,20221231
28244230,0,0,0,0,0,0,0,20220110,20221231
28243665,0,0,0,0,0,1,0,20221231,20221231
28243695,0,0,0,0,0,1,0,20221231,20221231
28243704,0,0,0,0,0,1,0,20221231,20221231
28243743,0,0,0,0,0,1,0,20221231,20221231
28243680,0,0,0,0,0,1,0,20221231,20221231
28243671,0,0,0,0,0,1,0,20221231,20221231
28244223,0,0,0,0,0,0,0,20220110,20221231
28244225,0,0,0,0,0,0,0,20220110,20221231
28244237,0,0,0,0,0,0,0,20220110,20221231
28244239,0,0,0,0,0,0,0,20220110,20221231
28244246,0,0,0,0,0,0,0,20220110,20221231
28243677,0,0,0,0,0,1,0,20221231,20221231
28244227,0,0,0,0,0,0,0,20220110,20221231
28243698,0,0,0,0,0,1,0,20221231,20221231
28243683,0,0,0,0,0,1,0,20221231,20221231
28244229,0,0,0,0,0,0,0,20220110,20221231
28244226,0,0,0,0,0,0,0,20220110,20221231
28243686,0,0,0,0,0,1,0,20221231,20221231
28243725,0,0,0,0,0,1,0,20221231,20221231
28243689,0,0,0,0,0,1,0,20221231,20221231
28244238,0,0,0,0,0,0,0,20220110,20221231
28244240,0,0,0,0,0,0,0,20220110,20221231
28244242,0,0,0,0,0,0,0,20220110,20221231
28243692,0,0,0,0,0,1,0,20221231,20221231
28244234,0,0,0,0,0,0,0,20220110,20221231
28244231,0,0,0,0,0,0,0,20220110,20221231
28244236,0,0,0,0,0,0,0,20220110,20221231
28244232,0,0,0,0,0,0,0,20220110,20221231
28244233,0,0,0,0,0,0,0,20220110,20221231
28243701,0,0,0,0,0,1,0,20221231,20221231
28244235,0,0,0,0,0,0,0,20220110,20221231
28243710,0,0,0,0,0,1,0,20221231,20221231
28243728,0,0,0,0,0,1,0,20221231,20221231
28243716,0,0,0,0,0,1,0,20221231,20221231
28243719,0,0,0,0,0,1,0,20221231,20221231
28244241,0,0,0,0,0,0,0,20220110,20221231
28243731,0,0,0,0,0,1,0,20221231,20221231
28243734,0,0,0,0,0,1,0,20221231,20221231
28244243,0,0,0,0,0,0,0,20220110,20221231
28243737,0,0,0,0,0,1,0,20221231,20221231
28244244,0,0,0,0,0,0,0,20220110,20221231
28244245,0,0,0,0,0,0,0,20220110,20221231
28244247,0,0,0,0,0,0,0,20220110,20221231
28244248,0,0,0,0,0,0,0,20220110,20221231
28243740,0,0,0,0,0,1,0,20221231,20221231
28277655,0,0,0,0,0,0,0,20220110,20221231
28277656,0,0,0,0,0,0,0,20220110,20221231
28277657,0,0,0,0,0,0,0,20220110,20221231
28277658,0,0,0,0,0,0,0,20220110,20221231
28277659,0,0,0,0,0,0,0,20220110,20221231
28277654,0,0,0,0,0,0,0,20220110,20221231
28277661,0,0,0,0,0,0,0,20220110,20221231
28277653,0,0,0,0,0,0,0,20220110,20221231
28277660,0,0,0,0,0,0,0,20220110,20221231
28286422,0,0,0,0,0,0,0,20220110,20221231
28286420,0,0,0,0,0,0,0,20220110,20221231
28286439,0,0,0,0,0,0,0,20220110,20221231
28286421,0,0,0,0,0,0,0,20220110,20221231
28286423,0,0,0,0,0,0,0,20220110,20221231
28286424,0,0,0,0,0,0,0,20220110,20221231
28286425,0,0,0,0,0,0,0,20220110,20221231
28286426,0,0,0,0,0,0,0,20220110,20221231
28286436,0,0,0,0,0,0,0,20220110,20221231
28286427,0,0,0,0,0,0,0,20220110,20221231
28286428,0,0,0,0,0,0,0,20220110,20221231
28286429,0,0,0,0,0,0,0,20220110,20221231
28286430,0,0,0,0,0,0,0,20220110,20221231
28286435,0,0,0,0,0,0,0,20220110,20221231
28286431,0,0,0,0,0,0,0,20220110,20221231
28286432,0,0,0,0,0,0,0,20220110,20221231
28286433,0,0,0,0,0,0,0,20220110,20221231
28286434,0,0,0,0,0,0,0,20220110,20221231
28286437,0,0,0,0,0,0,0,20220110,20221231
28286438,0,0,0,0,0,0,0,20220110,20221231
28286440,0,0,0,0,0,0,0,20220110,20221231
28286441,0,0,0,0,0,0,0,20220110,20221231
28286446,0,0,0,0,0,0,0,20220110,20221231
28286442,0,0,0,0,0,0,0,20220110,20221231
28286443,0,0,0,0,0,0,0,20220110,20221231
28286444,0,0,0,0,0,0,0,20220110,20221231
28286445,0,0,0,0,0,0,0,20220110,20221231
28279343,0,0,0,0,0,0,0,20220110,20221231
28279344,0,0,0,0,0,0,0,20220110,20221231
28279345,0,0,0,0,0,0,0,20220110,20221231
28279346,0,0,0,0,0,0,0,20220110,20221231
28279347,0,0,0,0,0,0,0,20220110,20221231
28279348,0,0,0,0,0,0,0,20220110,20221231
28279349,0,0,0,0,0,0,0,20220110,20221231
28279350,0,0,0,0,0,0,0,20220110,20221231
28275036,0,0,0,0,0,0,0,20220110,20221231
28275037,0,0,0,0,0,0,0,20220110,20221231
28274751,0,0,0,0,0,1,0,20221231,20221231
28274754,0,0,0,0,0,1,0,20221231,20221231
28274757,0,0,0,0,0,1,0,20221231,20221231
28274760,0,0,0,0,0,1,0,20221231,20221231
28239472,0,0,0,0,0,0,0,20220110,20221231
28239473,0,0,0,0,0,0,0,20220110,20221231
28239474,0,0,0,0,0,0,0,20220110,20221231
28239475,0,0,0,0,0,0,0,20220110,20221231
28239476,0,0,0,0,0,0,0,20220110,20221231
28239224,0,0,0,0,0,1,0,20221231,20221231
28239227,0,0,0,0,0,1,0,20221231,20221231
28239230,0,0,0,0,0,1,0,20221231,20221231
28239233,0,0,0,0,0,1,0,20221231,20221231
28224390,0,0,0,0,0,0,0,20220110,20221231
28224391,0,0,0,0,0,0,0,20220110,20221231
28224392,0,0,0,0,0,0,0,20220110,20221231
